MIRLET7C,MIR130A,MIR142,MIR145,MIR146A,MIR191,MIR195,MIR199B,MIR212,MIR214,MIR26B,MIR30B,MIR326,MIR337,MIR424,MIR483,MIR491,MIR497,MIR543,MIR663A,MIRLET7I,MIR1271,MIR134,MIR15A,MIR299,MIR29A,MIR379,MIR152,MIR155,MIR215,MIR411,MIR766,MIR143,MIR150,MIR492,MIRLET7G,MIR335,MIR551A,MIR92B,MIR30C1,MIR30E,MIR377,MIR376C,MIR758,MIR202,MIR675,MIR99A,MIR127,MIR18B
0.2143551748089834,0.5959545662530616,0.4337520766482328,0.3014514731369149,0.4683130919867511,0.5793904646952324,0.4458343237461374,0.4108555370524562,0.1736371876213906,0.4848023525125562,0.6137517536241566,0.5981160080532572,0.2515947980835044,0.316566744157592,0.4967730206344877,0.0,0.2495348873567531,0.3979669406877044,0.0762314439946019,0.0,0.3570431158564093,0.0442731998109846,0.4469849246231155,0.3929565865328053,0.2542590052696167,0.6088173972071372,0.398828541001065,0.271822490984394,0.5688753218609095,0.1622404635441815,0.1155561014555057,0.1931878163132238,0.2101396865915055,0.4235083993843469,0.0,0.4413038048455582,0.3700022846698652,0.0415309862756798,0.5381782013727977,0.3155294117647059,0.354868469608308,0.1201410079032655,0.2084804675058507,0.2572599480015864,0.1818520856044523,0.125331337237462,0.2768851712286223,0.451805082190404,0.0451864218141346
0.5575480435285943,0.5258121820579764,0.4621082815593638,0.6276151275068085,0.4785054332035562,0.611949305974653,0.60876218207749,0.6475983555370526,0.2336365402045837,0.5872563562078746,0.707161467031866,0.7009566916983848,0.673264887063655,0.6385660100330356,0.5209656265014868,0.2389338492498769,0.3937276237824992,0.5736055864934146,0.1776315789473684,0.069495299356754,0.5227824443060001,0.5551779288284686,0.5818444072212916,0.4572336170045885,0.4341658846459251,0.6701900698215669,0.5792611602856196,0.6732964835199446,0.3701429586736418,0.4923087535352142,0.3797211816004421,0.1997857608594404,0.5380557328228037,0.4767113591282088,0.0,0.511135625676463,0.5835903586931689,0.0,0.5983583264110524,0.2632941176470588,0.4353418735832148,0.4559634592422721,0.3487460706520986,0.4553827171374433,0.7524241207183431,0.3649597111531856,0.6457203196819744,0.57290229438693,0.052105360786496
0.4606853438295902,0.3875460931822463,0.4992945085455498,0.4439527110670955,0.6610610726945201,0.3640615570307783,0.6609816971713811,0.5811433180682763,0.6594425741292245,0.5979389491763604,0.4500467633108425,0.5684600349758256,0.4208213552361396,0.4527835556099351,0.6176581349747425,0.0420276211122723,0.2326501258540093,0.5513833642711927,0.2835695006747638,0.1681345868381989,0.5114395583148941,0.2510086874341172,0.6818630187976921,0.5156868896819484,0.4298527394788132,0.8743696664080681,0.6678974842437891,0.7575156296751231,0.689056146523902,0.3192039732358419,0.5046121722041392,0.5857111807992051,0.8144224633056796,0.6652427631957991,0.0,0.4422820747647988,0.4823128474602086,0.0829596794817151,0.4987758492545797,0.294735294117647,0.4206600242500924,0.4617629778443227,0.5219835763643665,0.5922200678623365,0.1949624189569109,0.1398881599225045,0.5212845252391403,0.6702606884074525,0.3280467445742904
0.5820444547348923,0.4799343256264635,0.4863111900047792,0.5101200792275313,0.5248067871462606,0.3949305974652988,0.6630615640599002,0.6677248126561202,0.4774860805386508,0.7475472974731309,0.6333422406306368,0.5214924978323806,0.413990417522245,0.6876422366328153,0.5509628994766709,0.1864641003273421,0.1585135156262214,0.6010607265977197,0.3011302294197031,0.0,0.5212356871253949,0.232488822652757,0.63000186115764,0.5533942507549316,0.5585071825597344,0.742981477889837,0.6880008380034567,0.6766507614053323,0.5650887229258175,0.38340691177485,0.541042805379844,0.3239357903561337,0.7841452173296459,0.5805822365984344,0.0,0.5310756806260928,0.4793522960932145,0.0456397579064018,0.4683032396275084,0.2982058823529412,0.3867098950919923,0.5865473911642629,0.5065154473571242,0.53921914246684,0.076797291869872,0.3695830214433534,0.6213093709884469,0.6771136959640354,0.1277128547579298
0.3266612641815235,0.4451322907975129,0.8995357411073941,0.3811587026491705,0.7698762275553488,0.4916415208207605,0.4082481578321845,0.597874167360533,0.2954486598472096,0.5339735082103729,0.6235219453537313,0.4034123473481564,0.6068993839835728,0.4230148048452219,0.4248704663212435,0.0512519325277895,0.3661648140331128,0.3638469017943959,0.1001012145748988,0.0,0.6118069131452879,0.3317582058085856,0.5671691792294806,0.6222989136828896,0.2136721287807695,0.6909062257564004,0.4517624260200074,0.4356781782964047,0.8849339966677929,0.5505104504380216,0.1454277467297181,0.4440339056726797,0.3249663192228602,0.7128488769270022,0.0,0.5390891682624261,0.3511442388241566,0.0557497229562697,0.3913784811786822,0.348235294117647,0.6544625441509835,0.224399674013987,0.2527799703654467,0.3116599832547482,0.1702335188478972,0.2580159394126193,0.4996066089693154,0.5362341352875066,0.1100723427935448
0.5782704329705949,0.9145156514951688,0.6962631710702989,0.9999999999999998,0.802254634203033,0.6610440555220278,0.924070002376991,0.7509367194004999,0.5297811731192542,0.8438077393499362,0.8093727035874141,0.7712316487133893,0.7014921286789869,0.7555365226966843,0.8832963237108313,0.4481046112920082,0.5117333458405641,0.9427738000530366,0.4409412955465587,0.0,0.7250639111473931,0.6845080149758278,0.7691047831751349,0.613494646848896,0.6207319714141342,0.9027831652443756,0.6784510902774141,0.6932331774302767,0.8020366076733971,0.6268883217217356,0.6294171835656819,0.5649548234855777,0.7931503935332906,0.7171946632427137,0.0,0.6938223295312631,0.6910650369354963,0.1919017986531412,0.5665085471953832,0.3310588235294117,0.5786546470557221,0.8068532873415083,0.7370002631105202,0.5553033975234655,0.4505135119628206,0.6045968913742239,0.6994181953704087,0.7303752706937985,0.3542756445928399
0.6062282935864783,0.3741420612063628,0.5169659315900867,0.3971589502352064,0.5763263408681504,0.2141822570911284,0.7366145709531733,0.6710293505412157,0.616680694030817,0.662177635516694,0.450597902331485,0.4024277337722456,0.4626557152635181,0.5312002936498226,0.5374836053865233,0.1726880921740182,0.2450948204430686,0.5419428975514895,0.1325067476383266,0.0,0.4562289200627296,0.1991567009559812,0.6791736460078167,0.4969214478999177,0.48233234678409,0.8289371605896044,0.7470713525026624,0.8309317963496636,0.6009274254622563,0.8233082706766918,0.5688263833445925,0.3237184463004937,0.8312273984258667,0.7152439977941842,0.0,0.5236241778369828,0.5526045236463332,0.0,0.5011367114064618,0.2310294117647058,0.4492329590384312,0.5359437484600952,0.4029052940606262,0.5942250914378885,0.2938206437546618,0.1687728413544097,0.6233073833285022,0.7302199358558492,0.0926173251715822
0.6064598286640425,0.5861572416763114,0.6113993764365855,0.788313939093835,0.5343715497704689,0.6045715147857573,0.6651414309484195,0.7727935054121566,0.427473132202512,0.717529341348531,0.7562462422339502,0.5126309756491837,0.4912114989733059,0.8034014437782944,0.8865817393223991,0.2617009699346179,0.4027171958788674,0.7355078228586582,0.3705465587044534,0.0869124195942602,0.6166405293346799,0.414543273599651,0.7705099571933742,0.5789246637123024,0.5638128925142568,0.6751357641582622,0.6779011505089126,0.7106344781971936,0.5243565694578756,0.3103400703593847,0.5261069827427377,0.3286397367032011,0.6327022619300862,0.4991810497378536,0.0,0.6550037465656482,0.4886528063361511,0.0,0.5211166003585014,0.5292941176470589,0.4442247878116925,0.4752572825654341,0.5266364781964467,0.5474485524170449,0.403981869298296,0.5608647791818941,0.6349124187336949,0.7014373041182007,0.0651641624930439
0.3403797175272053,0.5950259736764191,0.5533442570719829,0.1882427581084425,0.742355744087396,0.5305371152685576,0.4335928214879962,0.500039029975021,0.4866955846173767,0.3879043380956098,0.4384394415124593,0.4610783723014976,0.4709377138945927,0.4637954239569313,0.4501668679470697,0.1094911945828763,0.5065115770054562,0.6019623442057811,0.2138495276653171,0.2362444334487877,0.4104277213259146,0.5139580531423794,0.5744090824492835,0.6892819326248087,0.2751389590702375,0.5903195306439101,0.6153389549398558,0.492889875749988,0.622190634867003,0.503586949023936,0.3889086777620831,0.4592324649920825,0.5599659646883643,0.6192745499888885,0.0,0.4873033053034716,0.427242784251009,0.0,0.6519367813579331,0.1632647058823529,0.5618377352522539,0.240263063131361,0.2111254206306344,0.4498744106112017,0.0,0.4036810356215049,0.4073150026916229,0.5989894098189892,0.4424040066777963
0.4019333178976615,0.3046725701827577,0.3574679684121893,0.2457291408764546,0.3121738625138008,0.0701267350633676,0.3896036367958165,0.5551103247293923,0.259403729120808,0.425547141332917,0.1409913821898589,0.1157729216570899,0.2301437371663244,0.2905297932215832,0.2233822899216954,0.0645701799086205,0.2375904819974047,0.2511800583399629,0.1905870445344129,0.0,0.2785451889406865,0.1079386427247282,0.625283826540108,0.5947880309031728,0.1071789504078538,0.5257830682699766,0.6108172279543986,0.5195666209980945,0.3991657831269152,0.4425570807753328,0.2326106982742737,0.2442170956624335,0.4649932638445722,0.5391738067606607,0.0979305567581608,0.1365831321288819,0.3396256949204174,0.0,0.7849101560792202,0.0665294117647058,0.3259001528810161,0.2713454504103254,0.0822428094664395,0.5361675406513022,0.0,0.1894764651490467,0.5140171435670214,0.6199139262250892,0.0
